Epoch: [41][200/2688], lr: 0.00010	Time 1.113 (1.104)	Data 0.000 (0.012)	Loss 1.7360 (1.0345)	Prec@1 65.625 (72.357)	Prec@5 78.125 (91.247)
Epoch: [41][240/2688], lr: 0.00010	Time 1.149 (1.101)	Data 0.000 (0.010)	Loss 1.1618 (1.0373)	Prec@1 71.875 (72.303)	Prec@5 93.750 (91.312)
Epoch: [41][280/2688], lr: 0.00010	Time 1.058 (1.099)	Data 0.000 (0.008)	Loss 1.1316 (1.0468)	Prec@1 65.625 (72.253)	Prec@5 90.625 (91.159)
Epoch: [41][320/2688], lr: 0.00010	Time 1.034 (1.099)	Data 0.000 (0.007)	Loss 1.3371 (1.0483)	Prec@1 65.625 (72.371)	Prec@5 84.375 (91.005)
Epoch: [41][360/2688], lr: 0.00010	Time 1.053 (1.099)	Data 0.000 (0.007)	Loss 0.8152 (1.0439)	Prec@1 78.125 (72.446)	Prec@5 100.000 (91.118)
Epoch: [41][400/2688], lr: 0.00010	Time 1.080 (1.098)	Data 0.000 (0.006)	Loss 1.1308 (1.0420)	Prec@1 65.625 (72.444)	Prec@5 87.500 (91.147)
Epoch: [41][440/2688], lr: 0.00010	Time 1.068 (1.097)	Data 0.000 (0.005)	Loss 0.9660 (1.0397)	Prec@1 78.125 (72.534)	Prec@5 93.750 (91.241)
Epoch: [41][480/2688], lr: 0.00010	Time 1.037 (1.096)	Data 0.001 (0.005)	Loss 0.8971 (1.0410)	Prec@1 78.125 (72.505)	Prec@5 93.750 (91.262)
Epoch: [41][520/2688], lr: 0.00010	Time 1.032 (1.095)	Data 0.000 (0.005)	Loss 0.5907 (1.0421)	Prec@1 81.250 (72.493)	Prec@5 100.000 (91.279)
Epoch: [41][560/2688], lr: 0.00010	Time 1.035 (1.093)	Data 0.000 (0.004)	Loss 1.0037 (1.0438)	Prec@1 62.500 (72.415)	Prec@5 93.750 (91.210)
Epoch: [41][600/2688], lr: 0.00010	Time 1.037 (1.091)	Data 0.000 (0.004)	Loss 1.0099 (1.0452)	Prec@1 78.125 (72.322)	Prec@5 90.625 (91.145)
Epoch: [41][640/2688], lr: 0.00010	Time 1.046 (1.089)	Data 0.000 (0.004)	Loss 1.3299 (1.0465)	Prec@1 65.625 (72.319)	Prec@5 90.625 (91.127)
Epoch: [41][680/2688], lr: 0.00010	Time 1.081 (1.088)	Data 0.000 (0.004)	Loss 1.3545 (1.0510)	Prec@1 62.500 (72.077)	Prec@5 90.625 (91.088)
Epoch: [41][720/2688], lr: 0.00010	Time 1.124 (1.087)	Data 0.000 (0.003)	Loss 1.4348 (1.0492)	Prec@1 56.250 (72.113)	Prec@5 84.375 (91.071)
Epoch: [41][760/2688], lr: 0.00010	Time 1.086 (1.086)	Data 0.000 (0.003)	Loss 0.9741 (1.0496)	Prec@1 84.375 (72.097)	Prec@5 87.500 (91.077)
Epoch: [41][800/2688], lr: 0.00010	Time 1.063 (1.085)	Data 0.000 (0.003)	Loss 1.1773 (1.0521)	Prec@1 71.875 (72.019)	Prec@5 93.750 (91.031)
Epoch: [41][840/2688], lr: 0.00010	Time 1.133 (1.085)	Data 0.000 (0.003)	Loss 1.6007 (1.0559)	Prec@1 56.250 (71.923)	Prec@5 81.250 (90.982)
Epoch: [41][880/2688], lr: 0.00010	Time 1.092 (1.084)	Data 0.000 (0.003)	Loss 1.1484 (1.0542)	Prec@1 71.875 (72.006)	Prec@5 90.625 (91.022)
Epoch: [41][920/2688], lr: 0.00010	Time 1.095 (1.083)	Data 0.000 (0.003)	Loss 1.4449 (1.0543)	Prec@1 65.625 (72.014)	Prec@5 84.375 (91.008)
Epoch: [41][960/2688], lr: 0.00010	Time 1.128 (1.083)	Data 0.000 (0.003)	Loss 1.6359 (1.0556)	Prec@1 56.250 (71.992)	Prec@5 87.500 (90.963)
Epoch: [41][1000/2688], lr: 0.00010	Time 1.061 (1.083)	Data 0.000 (0.003)	Loss 1.0029 (1.0564)	Prec@1 56.250 (71.984)	Prec@5 96.875 (90.940)
Epoch: [41][1040/2688], lr: 0.00010	Time 1.172 (1.082)	Data 0.000 (0.002)	Loss 1.0663 (1.0561)	Prec@1 71.875 (72.037)	Prec@5 96.875 (90.910)
Epoch: [41][1080/2688], lr: 0.00010	Time 1.067 (1.082)	Data 0.000 (0.002)	Loss 1.8469 (1.0563)	Prec@1 50.000 (71.988)	Prec@5 87.500 (90.923)
Epoch: [41][1120/2688], lr: 0.00010	Time 1.099 (1.082)	Data 0.000 (0.002)	Loss 1.1284 (1.0569)	Prec@1 71.875 (71.975)	Prec@5 93.750 (90.890)
Epoch: [41][1160/2688], lr: 0.00010	Time 1.107 (1.082)	Data 0.000 (0.002)	Loss 0.6970 (1.0566)	Prec@1 78.125 (71.956)	Prec@5 96.875 (90.881)
Epoch: [41][1200/2688], lr: 0.00010	Time 1.065 (1.081)	Data 0.000 (0.002)	Loss 0.8898 (1.0571)	Prec@1 81.250 (71.914)	Prec@5 90.625 (90.896)
Epoch: [41][1240/2688], lr: 0.00010	Time 1.107 (1.081)	Data 0.000 (0.002)	Loss 1.2820 (1.0580)	Prec@1 65.625 (71.857)	Prec@5 81.250 (90.892)
Epoch: [41][1280/2688], lr: 0.00010	Time 1.031 (1.081)	Data 0.000 (0.002)	Loss 1.1317 (1.0570)	Prec@1 71.875 (71.902)	Prec@5 96.875 (90.915)
Epoch: [41][1320/2688], lr: 0.00010	Time 1.102 (1.081)	Data 0.000 (0.002)	Loss 1.2850 (1.0567)	Prec@1 71.875 (71.939)	Prec@5 87.500 (90.909)
Epoch: [41][1360/2688], lr: 0.00010	Time 1.031 (1.080)	Data 0.000 (0.002)	Loss 0.6531 (1.0576)	Prec@1 84.375 (71.930)	Prec@5 93.750 (90.901)
Epoch: [41][1400/2688], lr: 0.00010	Time 1.055 (1.080)	Data 0.000 (0.002)	Loss 0.8271 (1.0584)	Prec@1 81.250 (71.922)	Prec@5 100.000 (90.861)
Epoch: [41][1440/2688], lr: 0.00010	Time 1.066 (1.080)	Data 0.000 (0.002)	Loss 0.5854 (1.0603)	Prec@1 84.375 (71.871)	Prec@5 96.875 (90.822)
Epoch: [41][1480/2688], lr: 0.00010	Time 1.047 (1.080)	Data 0.000 (0.002)	Loss 0.6091 (1.0614)	Prec@1 90.625 (71.862)	Prec@5 96.875 (90.811)
Epoch: [41][1520/2688], lr: 0.00010	Time 1.050 (1.080)	Data 0.000 (0.002)	Loss 1.0334 (1.0617)	Prec@1 62.500 (71.834)	Prec@5 87.500 (90.802)
Epoch: [41][1560/2688], lr: 0.00010	Time 1.051 (1.080)	Data 0.000 (0.002)	Loss 1.0414 (1.0615)	Prec@1 71.875 (71.841)	Prec@5 96.875 (90.803)
Epoch: [41][1600/2688], lr: 0.00010	Time 1.115 (1.079)	Data 0.000 (0.002)	Loss 1.2561 (1.0621)	Prec@1 56.250 (71.820)	Prec@5 87.500 (90.799)
Epoch: [41][1640/2688], lr: 0.00010	Time 1.110 (1.079)	Data 0.000 (0.002)	Loss 0.8340 (1.0617)	Prec@1 78.125 (71.818)	Prec@5 96.875 (90.808)
Epoch: [41][1680/2688], lr: 0.00010	Time 1.098 (1.079)	Data 0.000 (0.002)	Loss 1.3772 (1.0612)	Prec@1 65.625 (71.842)	Prec@5 87.500 (90.807)
Epoch: [41][1720/2688], lr: 0.00010	Time 1.090 (1.079)	Data 0.000 (0.002)	Loss 1.2721 (1.0621)	Prec@1 65.625 (71.808)	Prec@5 93.750 (90.817)
Epoch: [41][1760/2688], lr: 0.00010	Time 1.092 (1.079)	Data 0.000 (0.002)	Loss 0.3950 (1.0608)	Prec@1 90.625 (71.838)	Prec@5 100.000 (90.852)
Epoch: [41][1800/2688], lr: 0.00010	Time 1.183 (1.079)	Data 0.000 (0.001)	Loss 0.9090 (1.0595)	Prec@1 75.000 (71.854)	Prec@5 93.750 (90.873)
Epoch: [41][1840/2688], lr: 0.00010	Time 1.066 (1.079)	Data 0.000 (0.001)	Loss 0.7969 (1.0584)	Prec@1 81.250 (71.868)	Prec@5 96.875 (90.897)
Epoch: [41][1880/2688], lr: 0.00010	Time 1.033 (1.079)	Data 0.000 (0.001)	Loss 0.9351 (1.0579)	Prec@1 68.750 (71.885)	Prec@5 90.625 (90.901)
Epoch: [41][1920/2688], lr: 0.00010	Time 1.044 (1.079)	Data 0.000 (0.001)	Loss 1.2162 (1.0570)	Prec@1 62.500 (71.904)	Prec@5 90.625 (90.906)
Epoch: [41][1960/2688], lr: 0.00010	Time 1.089 (1.079)	Data 0.000 (0.001)	Loss 1.2278 (1.0567)	Prec@1 59.375 (71.893)	Prec@5 87.500 (90.941)
Epoch: [41][2000/2688], lr: 0.00010	Time 1.109 (1.080)	Data 0.000 (0.001)	Loss 0.9680 (1.0560)	Prec@1 75.000 (71.898)	Prec@5 93.750 (90.958)
Epoch: [41][2040/2688], lr: 0.00010	Time 1.091 (1.080)	Data 0.000 (0.001)	Loss 1.3934 (1.0567)	Prec@1 71.875 (71.909)	Prec@5 78.125 (90.934)
Epoch: [41][2080/2688], lr: 0.00010	Time 1.087 (1.080)	Data 0.000 (0.001)	Loss 1.0995 (1.0571)	Prec@1 75.000 (71.889)	Prec@5 87.500 (90.933)
Epoch: [41][2120/2688], lr: 0.00010	Time 1.047 (1.080)	Data 0.000 (0.001)	Loss 1.3947 (1.0589)	Prec@1 65.625 (71.869)	Prec@5 87.500 (90.903)
Epoch: [41][2160/2688], lr: 0.00010	Time 1.102 (1.080)	Data 0.000 (0.001)	Loss 1.0570 (1.0589)	Prec@1 71.875 (71.876)	Prec@5 87.500 (90.894)
Epoch: [41][2200/2688], lr: 0.00010	Time 1.094 (1.080)	Data 0.000 (0.001)	Loss 1.1897 (1.0594)	Prec@1 75.000 (71.872)	Prec@5 93.750 (90.871)
Epoch: [41][2240/2688], lr: 0.00010	Time 1.034 (1.080)	Data 0.000 (0.001)	Loss 0.9164 (1.0598)	Prec@1 78.125 (71.858)	Prec@5 93.750 (90.858)
Epoch: [41][2280/2688], lr: 0.00010	Time 1.094 (1.080)	Data 0.000 (0.001)	Loss 1.1365 (1.0599)	Prec@1 75.000 (71.861)	Prec@5 90.625 (90.870)
Epoch: [41][2320/2688], lr: 0.00010	Time 1.053 (1.080)	Data 0.000 (0.001)	Loss 0.8302 (1.0584)	Prec@1 84.375 (71.906)	Prec@5 96.875 (90.898)
Epoch: [41][2360/2688], lr: 0.00010	Time 1.037 (1.080)	Data 0.000 (0.001)	Loss 1.6009 (1.0585)	Prec@1 59.375 (71.913)	Prec@5 81.250 (90.898)
Epoch: [41][2400/2688], lr: 0.00010	Time 1.090 (1.080)	Data 0.000 (0.001)	Loss 0.9015 (1.0590)	Prec@1 71.875 (71.892)	Prec@5 96.875 (90.894)
Epoch: [41][2440/2688], lr: 0.00010	Time 1.060 (1.080)	Data 0.000 (0.001)	Loss 0.5195 (1.0584)	Prec@1 87.500 (71.920)	Prec@5 96.875 (90.893)
Epoch: [41][2480/2688], lr: 0.00010	Time 1.047 (1.080)	Data 0.000 (0.001)	Loss 0.9486 (1.0577)	Prec@1 75.000 (71.940)	Prec@5 93.750 (90.915)
Epoch: [41][2520/2688], lr: 0.00010	Time 1.081 (1.080)	Data 0.000 (0.001)	Loss 0.7908 (1.0576)	Prec@1 81.250 (71.927)	Prec@5 100.000 (90.921)
Epoch: [41][2560/2688], lr: 0.00010	Time 1.090 (1.080)	Data 0.000 (0.001)	Loss 0.6807 (1.0581)	Prec@1 81.250 (71.914)	Prec@5 96.875 (90.909)
Epoch: [41][2600/2688], lr: 0.00010	Time 1.103 (1.080)	Data 0.000 (0.001)	Loss 1.5865 (1.0582)	Prec@1 59.375 (71.910)	Prec@5 78.125 (90.903)
Epoch: [41][2640/2688], lr: 0.00010	Time 1.078 (1.080)	Data 0.000 (0.001)	Loss 1.0714 (1.0578)	Prec@1 75.000 (71.918)	Prec@5 93.750 (90.904)
Epoch: [41][2680/2688], lr: 0.00010	Time 1.034 (1.080)	Data 0.000 (0.001)	Loss 0.9593 (1.0580)	Prec@1 75.000 (71.925)	Prec@5 96.875 (90.898)
Test: [40/361]	Time 0.339 (0.419)	Loss 1.9364 (1.9491)	Loss1 1.9364 (1.9491)	Loss2 0.0158 (0.0140)	Prec@1 50.000 (51.982)	Prec@5 81.250 (80.564)
Test: [80/361]	Time 0.329 (0.398)	Loss 1.7551 (2.0479)	Loss1 1.7551 (2.0479)	Loss2 0.0200 (0.0143)	Prec@1 65.625 (50.617)	Prec@5 84.375 (79.398)
Test: [120/361]	Time 0.347 (0.388)	Loss 2.5415 (2.1004)	Loss1 2.5415 (2.1004)	Loss2 0.0100 (0.0140)	Prec@1 46.875 (49.561)	Prec@5 62.500 (78.409)
Test: [160/361]	Time 0.329 (0.385)	Loss 1.4402 (2.1228)	Loss1 1.4402 (2.1228)	Loss2 0.0109 (0.0141)	Prec@1 59.375 (49.049)	Prec@5 90.625 (77.814)
Test: [200/361]	Time 0.334 (0.382)	Loss 2.7919 (2.1127)	Loss1 2.7919 (2.1127)	Loss2 0.0123 (0.0140)	Prec@1 31.250 (49.098)	Prec@5 65.625 (78.063)
Test: [240/361]	Time 0.328 (0.379)	Loss 2.7462 (2.1209)	Loss1 2.7462 (2.1209)	Loss2 0.0104 (0.0139)	Prec@1 40.625 (48.976)	Prec@5 75.000 (77.943)
Test: [280/361]	Time 0.371 (0.377)	Loss 2.4313 (2.1240)	Loss1 2.4313 (2.1240)	Loss2 0.0166 (0.0139)	Prec@1 37.500 (49.088)	Prec@5 78.125 (78.003)
Test: [320/361]	Time 0.362 (0.377)	Loss 2.5928 (2.1078)	Loss1 2.5928 (2.1078)	Loss2 0.0149 (0.0140)	Prec@1 31.250 (49.416)	Prec@5 71.875 (78.300)
Test: [360/361]	Time 0.156 (0.373)	Loss 3.9055 (2.1045)	Loss1 3.9055 (2.1045)	Loss2 0.0000 (0.0139)	Prec@1 50.000 (49.505)	Prec@5 50.000 (78.328)
Testing Results: Prec@1 49.505 Prec@5 78.328 Loss 2.10452 Loss1 2.10452 Loss2 0.01385
Best Prec@1: 49.505

Epoch: [42][0/2688], lr: 0.00010	Time 2.977 (2.977)	Data 1.816 (1.816)	Loss 0.9379 (0.9379)	Prec@1 68.750 (68.750)	Prec@5 96.875 (96.875)
Epoch: [42][40/2688], lr: 0.00010	Time 1.060 (1.150)	Data 0.000 (0.045)	Loss 1.3166 (1.1464)	Prec@1 62.500 (69.512)	Prec@5 93.750 (89.710)
Epoch: [42][80/2688], lr: 0.00010	Time 1.140 (1.125)	Data 0.000 (0.023)	Loss 1.0839 (1.0775)	Prec@1 71.875 (71.489)	Prec@5 90.625 (90.972)
Epoch: [42][120/2688], lr: 0.00010	Time 1.091 (1.116)	Data 0.000 (0.015)	Loss 1.0676 (1.0627)	Prec@1 75.000 (71.849)	Prec@5 84.375 (91.116)
Epoch: [42][160/2688], lr: 0.00010	Time 1.105 (1.114)	Data 0.000 (0.012)	Loss 0.9145 (1.0718)	Prec@1 81.250 (71.603)	Prec@5 87.500 (90.819)
Epoch: [42][200/2688], lr: 0.00010	Time 1.117 (1.113)	Data 0.000 (0.009)	Loss 1.0850 (1.0652)	Prec@1 75.000 (71.984)	Prec@5 96.875 (90.983)
Epoch: [42][240/2688], lr: 0.00010	Time 1.036 (1.110)	Data 0.000 (0.008)	Loss 1.2316 (1.0729)	Prec@1 75.000 (71.797)	Prec@5 87.500 (90.910)
Epoch: [42][280/2688], lr: 0.00010	Time 1.040 (1.109)	Data 0.000 (0.007)	Loss 1.4335 (1.0715)	Prec@1 68.750 (71.831)	Prec@5 87.500 (90.881)
Epoch: [42][320/2688], lr: 0.00010	Time 1.094 (1.108)	Data 0.000 (0.006)	Loss 1.2894 (1.0742)	Prec@1 62.500 (71.778)	Prec@5 81.250 (90.742)
Epoch: [42][360/2688], lr: 0.00010	Time 1.111 (1.107)	Data 0.000 (0.005)	Loss 1.2285 (1.0749)	Prec@1 62.500 (71.754)	Prec@5 87.500 (90.686)
Epoch: [42][400/2688], lr: 0.00010	Time 1.084 (1.106)	Data 0.000 (0.005)	Loss 0.5932 (1.0702)	Prec@1 84.375 (71.852)	Prec@5 93.750 (90.680)
Epoch: [42][440/2688], lr: 0.00010	Time 1.060 (1.105)	Data 0.000 (0.004)	Loss 0.8201 (1.0686)	Prec@1 81.250 (71.889)	Prec@5 93.750 (90.731)
Epoch: [42][480/2688], lr: 0.00010	Time 1.101 (1.104)	Data 0.000 (0.004)	Loss 1.4928 (1.0672)	Prec@1 65.625 (72.005)	Prec@5 87.500 (90.735)
Epoch: [42][520/2688], lr: 0.00010	Time 1.087 (1.105)	Data 0.000 (0.004)	Loss 1.1105 (1.0635)	Prec@1 68.750 (72.061)	Prec@5 96.875 (90.775)
Epoch: [42][560/2688], lr: 0.00010	Time 1.139 (1.104)	Data 0.000 (0.003)	Loss 0.7845 (1.0621)	Prec@1 87.500 (71.970)	Prec@5 90.625 (90.753)
Epoch: [42][600/2688], lr: 0.00010	Time 1.136 (1.104)	Data 0.000 (0.003)	Loss 0.9829 (1.0579)	Prec@1 78.125 (72.088)	Prec@5 96.875 (90.833)
Epoch: [42][640/2688], lr: 0.00010	Time 1.037 (1.104)	Data 0.000 (0.003)	Loss 0.7994 (1.0562)	Prec@1 78.125 (72.094)	Prec@5 93.750 (90.844)
Epoch: [42][680/2688], lr: 0.00010	Time 1.110 (1.104)	Data 0.000 (0.003)	Loss 1.1740 (1.0549)	Prec@1 68.750 (72.114)	Prec@5 87.500 (90.854)
Epoch: [42][720/2688], lr: 0.00010	Time 1.092 (1.104)	Data 0.000 (0.003)	Loss 1.1983 (1.0581)	Prec@1 68.750 (72.083)	Prec@5 93.750 (90.772)
Epoch: [42][760/2688], lr: 0.00010	Time 1.248 (1.104)	Data 0.000 (0.003)	Loss 1.2550 (1.0581)	Prec@1 71.875 (72.138)	Prec@5 87.500 (90.724)
Epoch: [42][800/2688], lr: 0.00010	Time 1.108 (1.104)	Data 0.000 (0.003)	Loss 1.1423 (1.0541)	Prec@1 68.750 (72.226)	Prec@5 93.750 (90.816)
Epoch: [42][840/2688], lr: 0.00010	Time 1.115 (1.104)	Data 0.000 (0.002)	Loss 0.9026 (1.0574)	Prec@1 71.875 (72.120)	Prec@5 93.750 (90.796)
Epoch: [42][880/2688], lr: 0.00010	Time 1.124 (1.104)	Data 0.000 (0.002)	Loss 1.2705 (1.0569)	Prec@1 65.625 (72.169)	Prec@5 87.500 (90.802)
Epoch: [42][920/2688], lr: 0.00010	Time 1.061 (1.103)	Data 0.000 (0.002)	Loss 0.9194 (1.0581)	Prec@1 81.250 (72.177)	Prec@5 100.000 (90.791)
Epoch: [42][960/2688], lr: 0.00010	Time 1.104 (1.103)	Data 0.000 (0.002)	Loss 0.8026 (1.0569)	Prec@1 78.125 (72.181)	Prec@5 90.625 (90.820)
Epoch: [42][1000/2688], lr: 0.00010	Time 1.125 (1.103)	Data 0.000 (0.002)	Loss 1.1055 (1.0546)	Prec@1 65.625 (72.271)	Prec@5 90.625 (90.881)
Epoch: [42][1040/2688], lr: 0.00010	Time 1.137 (1.104)	Data 0.000 (0.002)	Loss 0.5728 (1.0540)	Prec@1 84.375 (72.247)	Prec@5 93.750 (90.889)
Epoch: [42][1080/2688], lr: 0.00010	Time 1.153 (1.104)	Data 0.000 (0.002)	Loss 0.5559 (1.0534)	Prec@1 84.375 (72.242)	Prec@5 96.875 (90.903)
Epoch: [42][1120/2688], lr: 0.00010	Time 1.110 (1.103)	Data 0.000 (0.002)	Loss 0.4920 (1.0544)	Prec@1 81.250 (72.190)	Prec@5 100.000 (90.881)
Epoch: [42][1160/2688], lr: 0.00010	Time 1.131 (1.103)	Data 0.000 (0.002)	Loss 0.9666 (1.0567)	Prec@1 71.875 (72.131)	Prec@5 96.875 (90.854)
Epoch: [42][1200/2688], lr: 0.00010	Time 1.142 (1.103)	Data 0.000 (0.002)	Loss 1.0614 (1.0565)	Prec@1 68.750 (72.138)	Prec@5 90.625 (90.831)
Epoch: [42][1240/2688], lr: 0.00010	Time 1.113 (1.103)	Data 0.000 (0.002)	Loss 0.7837 (1.0582)	Prec@1 71.875 (72.054)	Prec@5 100.000 (90.819)
Epoch: [42][1280/2688], lr: 0.00010	Time 1.076 (1.103)	Data 0.000 (0.002)	Loss 1.3432 (1.0567)	Prec@1 71.875 (72.104)	Prec@5 87.500 (90.835)
Epoch: [42][1320/2688], lr: 0.00010	Time 1.087 (1.103)	Data 0.000 (0.002)	Loss 1.2482 (1.0554)	Prec@1 68.750 (72.149)	Prec@5 90.625 (90.854)
Epoch: [42][1360/2688], lr: 0.00010	Time 1.118 (1.103)	Data 0.000 (0.002)	Loss 0.9896 (1.0539)	Prec@1 78.125 (72.201)	Prec@5 93.750 (90.878)
Epoch: [42][1400/2688], lr: 0.00010	Time 1.047 (1.103)	Data 0.000 (0.002)	Loss 0.9756 (1.0519)	Prec@1 71.875 (72.183)	Prec@5 90.625 (90.924)
Epoch: [42][1440/2688], lr: 0.00010	Time 1.077 (1.103)	Data 0.000 (0.001)	Loss 0.8557 (1.0507)	Prec@1 81.250 (72.198)	Prec@5 93.750 (90.955)
Epoch: [42][1480/2688], lr: 0.00010	Time 1.092 (1.103)	Data 0.000 (0.001)	Loss 1.0384 (1.0500)	Prec@1 71.875 (72.219)	Prec@5 87.500 (90.958)
Epoch: [42][1520/2688], lr: 0.00010	Time 1.131 (1.102)	Data 0.000 (0.001)	Loss 1.3040 (1.0516)	Prec@1 68.750 (72.136)	Prec@5 87.500 (90.958)
Epoch: [42][1560/2688], lr: 0.00010	Time 1.045 (1.102)	Data 0.000 (0.001)	Loss 0.8435 (1.0519)	Prec@1 75.000 (72.129)	Prec@5 100.000 (90.961)
Epoch: [42][1600/2688], lr: 0.00010	Time 1.118 (1.102)	Data 0.000 (0.001)	Loss 0.8946 (1.0522)	Prec@1 75.000 (72.105)	Prec@5 93.750 (90.953)
Epoch: [42][1640/2688], lr: 0.00010	Time 1.126 (1.102)	Data 0.000 (0.001)	Loss 0.8944 (1.0518)	Prec@1 81.250 (72.124)	Prec@5 87.500 (90.972)
Epoch: [42][1680/2688], lr: 0.00010	Time 1.078 (1.102)	Data 0.000 (0.001)	Loss 1.1117 (1.0518)	Prec@1 62.500 (72.122)	Prec@5 96.875 (90.969)
Epoch: [42][1720/2688], lr: 0.00010	Time 1.106 (1.102)	Data 0.000 (0.001)	Loss 0.9854 (1.0514)	Prec@1 75.000 (72.156)	Prec@5 96.875 (90.965)
Epoch: [42][1760/2688], lr: 0.00010	Time 1.037 (1.102)	Data 0.000 (0.001)	Loss 1.1796 (1.0506)	Prec@1 78.125 (72.178)	Prec@5 87.500 (90.973)
Epoch: [42][1800/2688], lr: 0.00010	Time 1.106 (1.102)	Data 0.000 (0.001)	Loss 0.9370 (1.0498)	Prec@1 75.000 (72.167)	Prec@5 87.500 (90.981)
Epoch: [42][1840/2688], lr: 0.00010	Time 1.175 (1.102)	Data 0.000 (0.001)	Loss 1.1704 (1.0507)	Prec@1 62.500 (72.158)	Prec@5 87.500 (90.966)
Epoch: [42][1880/2688], lr: 0.00010	Time 1.118 (1.102)	Data 0.000 (0.001)	Loss 0.8640 (1.0520)	Prec@1 84.375 (72.108)	Prec@5 96.875 (90.966)
Epoch: [42][1920/2688], lr: 0.00010	Time 1.105 (1.102)	Data 0.000 (0.001)	Loss 1.1378 (1.0535)	Prec@1 71.875 (72.062)	Prec@5 90.625 (90.939)
Epoch: [42][1960/2688], lr: 0.00010	Time 1.069 (1.102)	Data 0.000 (0.001)	Loss 1.1005 (1.0535)	Prec@1 75.000 (72.047)	Prec@5 87.500 (90.945)
Epoch: [42][2000/2688], lr: 0.00010	Time 1.131 (1.102)	Data 0.000 (0.001)	Loss 1.3767 (1.0540)	Prec@1 59.375 (72.044)	Prec@5 90.625 (90.936)
Epoch: [42][2040/2688], lr: 0.00010	Time 1.123 (1.102)	Data 0.000 (0.001)	Loss 1.1449 (1.0542)	Prec@1 62.500 (72.043)	Prec@5 93.750 (90.945)
Epoch: [42][2080/2688], lr: 0.00010	Time 1.062 (1.102)	Data 0.000 (0.001)	Loss 1.3357 (1.0537)	Prec@1 68.750 (72.060)	Prec@5 84.375 (90.948)
Epoch: [42][2120/2688], lr: 0.00010	Time 1.067 (1.102)	Data 0.000 (0.001)	Loss 0.9021 (1.0535)	Prec@1 75.000 (72.055)	Prec@5 93.750 (90.954)
Epoch: [42][2160/2688], lr: 0.00010	Time 1.128 (1.102)	Data 0.000 (0.001)	Loss 1.0141 (1.0536)	Prec@1 62.500 (72.056)	Prec@5 96.875 (90.963)
Epoch: [42][2200/2688], lr: 0.00010	Time 1.128 (1.102)	Data 0.000 (0.001)	Loss 0.9866 (1.0541)	Prec@1 78.125 (72.045)	Prec@5 93.750 (90.966)
Epoch: [42][2240/2688], lr: 0.00010	Time 1.132 (1.102)	Data 0.000 (0.001)	Loss 1.4731 (1.0544)	Prec@1 62.500 (72.012)	Prec@5 87.500 (90.972)
Epoch: [42][2280/2688], lr: 0.00010	Time 1.130 (1.102)	Data 0.000 (0.001)	Loss 0.8535 (1.0534)	Prec@1 78.125 (72.046)	Prec@5 93.750 (90.976)
Epoch: [42][2320/2688], lr: 0.00010	Time 1.111 (1.102)	Data 0.000 (0.001)	Loss 0.7360 (1.0539)	Prec@1 84.375 (72.039)	Prec@5 100.000 (90.951)
Epoch: [42][2360/2688], lr: 0.00010	Time 1.127 (1.102)	Data 0.000 (0.001)	Loss 0.8802 (1.0541)	Prec@1 78.125 (72.029)	Prec@5 96.875 (90.940)
Epoch: [42][2400/2688], lr: 0.00010	Time 1.083 (1.102)	Data 0.000 (0.001)	Loss 0.5444 (1.0547)	Prec@1 84.375 (72.000)	Prec@5 100.000 (90.940)
Epoch: [42][2440/2688], lr: 0.00010	Time 1.139 (1.102)	Data 0.000 (0.001)	Loss 1.4597 (1.0557)	Prec@1 68.750 (72.003)	Prec@5 84.375 (90.916)
Epoch: [42][2480/2688], lr: 0.00010	Time 1.100 (1.101)	Data 0.000 (0.001)	Loss 0.9832 (1.0559)	Prec@1 68.750 (71.990)	Prec@5 90.625 (90.908)
Epoch: [42][2520/2688], lr: 0.00010	Time 1.137 (1.101)	Data 0.000 (0.001)	Loss 0.6887 (1.0554)	Prec@1 81.250 (72.005)	Prec@5 93.750 (90.909)
Epoch: [42][2560/2688], lr: 0.00010	Time 1.130 (1.102)	Data 0.000 (0.001)	Loss 0.6543 (1.0554)	Prec@1 81.250 (72.003)	Prec@5 93.750 (90.914)
Epoch: [42][2600/2688], lr: 0.00010	Time 1.108 (1.101)	Data 0.000 (0.001)	Loss 1.1087 (1.0572)	Prec@1 71.875 (71.976)	Prec@5 87.500 (90.889)
Epoch: [42][2640/2688], lr: 0.00010	Time 1.076 (1.101)	Data 0.000 (0.001)	Loss 0.6640 (1.0578)	Prec@1 87.500 (71.973)	Prec@5 96.875 (90.870)
Epoch: [42][2680/2688], lr: 0.00010	Time 1.032 (1.101)	Data 0.000 (0.001)	Loss 1.1525 (1.0569)	Prec@1 71.875 (71.966)	Prec@5 93.750 (90.883)
Test: [40/361]	Time 0.357 (0.415)	Loss 2.0743 (1.9773)	Loss1 2.0743 (1.9773)	Loss2 0.0161 (0.0144)	Prec@1 46.875 (51.982)	Prec@5 81.250 (80.869)
Test: [80/361]	Time 0.358 (0.389)	Loss 1.6811 (2.0735)	Loss1 1.6811 (2.0735)	Loss2 0.0205 (0.0148)	Prec@1 62.500 (50.386)	Prec@5 84.375 (79.090)
Test: [120/361]	Time 0.557 (0.383)	Loss 2.5686 (2.1235)	Loss1 2.5686 (2.1235)	Loss2 0.0097 (0.0144)	Prec@1 50.000 (48.941)	Prec@5 62.500 (78.073)
